default,pay_delay_1,pay_delay_2,log_limit,utilization,age,sex,education
0,0,0,11.4076,0.0847,27,2,1
0,1,-2,12.7939,0.0,37,2,2
0,-1,-1,11.4076,0.0055,24,2,1
0,0,0,9.9035,0.6584,24,2,2
0,0,0,11.1563,0.8577,46,1,1
0,-1,-1,12.3458,0.0029,39,1,1
0,0,0,10.309,0.9811,48,1,3
0,-1,-1,12.2061,0.0222,45,2,3
0,-1,-1,11.5129,0.0144,49,1,3
0,0,0,10.8198,0.5359,23,2,2
0,0,0,9.9035,0.8296,25,2,3
0,-2,-2,12.2549,0.0,47,2,2
0,0,0,11.6082,0.4226,56,1,3
0,-1,-1,9.9035,0.0275,44,2,3
0,0,0,10.8198,0.1126,49,2,3
0,0,0,10.8198,0.4397,41,1,2
0,-1,-1,12.8992,0.1503,40,2,1
0,0,0,12.0436,0.3316,31,1,2
0,0,0,12.5425,0.5299,42,1,2
0,0,0,11.7753,0.7703,28,2,3
0,0,0,12.2549,0.2203,32,2,2
0,0,0,12.8213,0.7471,28,1,2
0,0,0,10.309,0.9831,31,2,2
0,1,-1,11.9184,1.4297,39,1,3
1,2,0,11.0021,0.5895,31,1,3
0,0,0,11.2898,0.9702,24,2,2
1,2,2,12.5425,0.6648,44,2,2
0,8,7,9.9035,1.0538,46,2,2
0,-2,-2,12.5062,0.0,32,1,1
0,0,0,12.3884,0.0598,26,2,2
0,0,0,9.9035,1.0068,22,2,1
1,1,-2,13.017,-0.0004,42,2,1
0,0,0,9.2103,0.8177,33,1,2
1,-2,-2,12.5425,0.0074,39,1,2
0,0,0,12.5776,0.0477,27,2,3
1,0,0,12.1548,0.247,28,2,1
0,0,0,11.2898,0.6658,23,2,1
0,-1,2,12.5425,0.0015,28,2,2
0,-2,-2,11.9829,0.0884,33,2,1
1,0,0,11.4076,0.4762,40,1,2
0,-1,-1,11.8494,0.0074,37,2,1
0,0,0,10.8198,0.1027,22,1,1
0,0,0,10.5966,0.6028,32,2,2
0,0,0,11.7753,1.0005,43,2,3
0,0,0,11.1563,0.8802,27,2,3
0,0,0,10.309,0.8359,35,2,2
0,1,2,11.5129,0.97,35,2,3
1,2,2,9.9035,0.2883,30,2,1
0,2,-1,10.309,3.0,34,2,2
1,0,0,9.9035,0.6428,34,1,2
1,2,0,11.5129,0.9619,28,2,1
1,2,2,10.309,0.08,25,1,2
0,0,0,12.6761,0.3056,41,2,1
1,2,2,11.4076,0.7196,42,1,3
1,2,2,12.1548,0.7664,40,1,2
0,0,0,12.2061,0.3599,28,1,1
0,-1,-1,12.6115,0.0112,31,2,2
0,-1,0,10.309,0.9678,56,2,1
0,0,0,11.6082,0.2423,45,2,2
0,-2,-2,12.3458,0.0,29,2,1
0,0,0,12.3458,0.0185,35,2,1
0,0,0,12.6443,0.3434,28,2,2
0,0,0,12.6761,0.7727,40,1,1
0,-1,-1,12.7939,0.0043,47,1,1
1,-1,-1,9.9035,0.039,41,2,3
0,0,0,12.0436,0.9569,27,2,2
0,0,0,11.8494,0.8789,40,1,1
0,0,0,11.2898,0.6422,32,1,2
0,0,0,11.9184,0.4001,35,1,2
0,-1,2,12.0436,0.0069,27,1,2
1,2,0,12.2061,0.797,29,2,2
0,0,0,11.1563,0.7952,30,1,1
0,-2,-2,12.6761,0.136,37,1,2
0,-2,-2,11.9184,0.0,29,2,1
0,0,0,10.8198,0.5593,34,2,1
0,-1,2,11.4076,0.0977,34,2,2
0,-2,-2,12.5425,0.1001,41,1,1
0,0,0,12.6115,0.1454,31,2,1
0,-2,-2,12.8992,0.0,40,2,2
0,-1,-1,12.2061,0.0289,27,2,1
1,0,0,9.2103,0.8109,22,2,3
1,1,3,10.8198,1.0503,30,2,2
0,1,2,10.309,0.7527,22,2,2
1,-1,0,10.8198,0.309,26,1,1
0,1,2,10.8198,1.162,38,1,2
0,1,2,10.309,0.4096,46,2,3
0,0,0,9.9035,0.5238,24,1,2
0,0,0,9.9035,0.8163,49,1,2
0,0,0,10.8198,0.3536,49,1,1
0,0,0,10.309,1.5971,42,2,2
0,1,2,12.7939,0.0525,30,2,1
0,1,-1,12.0436,0.0,42,1,2
0,-2,-2,12.8992,0.0005,31,2,1
0,0,0,10.8198,0.6992,49,2,2
0,0,0,11.9829,0.506,27,2,2
1,0,0,11.1563,0.9917,33,2,2
0,1,-2,11.9184,0.0,35,2,1
0,0,0,11.2898,0.5647,48,2,2
0,0,0,10.309,0.7964,22,2,2
1,0,0,9.2103,0.796,22,1,2
0,1,-1,12.1007,0.0,27,2,1
0,-1,-1,12.6761,0.0287,47,1,1
0,0,0,11.2898,0.3242,34,2,2
1,0,0,9.2103,0.7139,45,1,2
0,-1,-1,12.7939,0.0357,39,2,2
0,-2,-2,13.017,-0.0,33,1,2
0,0,0,12.7068,0.1501,29,2,2
1,-1,2,11.0021,0.0091,29,1,1
0,0,0,10.8198,0.1987,26,2,3
0,0,0,12.2061,0.7643,38,1,2
0,1,2,11.6952,0.0106,34,1,1
0,-1,-1,11.9829,0.002,37,2,1
0,0,0,11.6082,0.4194,57,1,2
0,-2,-2,11.1563,0.3906,50,2,3
0,0,0,11.9184,0.6773,28,2,3
0,0,0,13.3212,0.234,31,2,1
0,0,0,11.6082,0.8441,25,2,1
1,2,0,11.2898,0.2166,25,2,2
0,0,0,12.0436,0.6463,33,2,2
0,-1,-1,11.6082,0.0097,30,2,1
0,0,0,11.8494,0.4055,51,2,1
0,0,0,11.1563,0.615,51,1,1
0,-2,-2,12.4684,0.1134,46,2,2
0,0,0,12.0436,0.1254,38,1,3
0,0,0,10.8198,0.2164,34,2,2
1,0,0,12.6115,0.9361,34,2,3
1,2,-1,11.9184,0.0026,31,2,1
1,8,7,10.8198,0.7529,25,2,2
0,1,-2,10.8198,0.0,26,2,2
0,2,0,11.4076,0.9412,25,2,1
1,0,0,10.8198,0.9607,26,1,2
0,-1,0,13.1224,0.0867,43,2,2
0,-1,0,13.0605,0.0019,36,2,2
0,0,0,12.3458,0.479,58,1,2
0,0,0,11.8494,0.0294,26,2,2
1,2,0,12.3458,0.0419,30,2,2
0,0,0,12.948,0.0598,31,2,2
0,0,0,10.309,1.044,24,2,2
1,1,2,10.8198,0.8669,52,2,2
0,-1,-1,11.8494,0.0014,24,2,2
0,-1,-1,12.4684,0.0306,35,2,2
0,-1,2,11.4076,0.2161,29,2,3
0,0,0,12.3884,1.0037,33,2,2
0,-1,0,13.1422,0.0041,35,2,1
0,0,0,11.6082,0.7424,35,2,2
0,-1,-1,12.2549,0.0545,28,2,1
0,-1,-1,12.3014,0.0007,40,1,2
0,-2,-2,12.2061,0.0113,35,2,1
0,-1,-1,12.7939,0.0298,53,2,2
0,-1,-1,12.4684,0.0012,44,1,1
0,0,0,9.9035,0.5513,33,1,2
0,0,0,11.6952,0.9489,32,2,2
0,-1,2,10.8198,0.1473,33,2,1
0,1,2,11.0021,0.4942,26,2,1
0,-2,-2,12.2061,0.0636,26,1,1
0,-1,-1,9.9035,0.0719,26,1,2
1,2,0,10.8198,0.9572,32,2,1
0,1,-2,10.8198,0.0,31,2,2
0,0,0,12.3458,0.1771,29,1,1
0,-1,-1,10.8198,0.0164,27,1,2
1,2,2,11.5129,0.7958,28,2,1
1,1,-2,12.2549,0.0,42,2,1
1,0,0,12.3458,0.3816,32,2,2
0,1,-2,13.1224,0.0628,26,2,1
0,-1,-1,12.8213,0.0025,38,2,1
0,-1,-1,12.3458,0.0115,35,2,1
0,0,0,11.2898,0.1487,29,1,2
0,-1,0,11.0021,0.9177,29,2,2
0,1,2,10.309,0.8461,51,2,2
0,1,-1,11.1563,-0.0008,27,1,1
0,-1,-1,12.9239,0.013,32,1,1
0,1,-2,12.5425,-0.001,40,2,3
0,0,0,10.8198,0.935,34,2,1
0,0,0,11.5129,0.9706,30,2,2
0,-2,-2,12.3458,0.0,29,2,1
0,0,0,10.8198,0.276,22,2,1
0,2,2,11.5129,0.1536,48,2,1
0,0,0,12.2549,0.1769,35,2,2
0,-1,-1,12.8992,0.001,37,1,1
1,4,3,9.9035,1.0305,25,1,2
0,-1,-1,10.8198,0.04,44,2,3
0,-1,-1,12.3458,0.029,28,2,1
0,0,0,12.3014,0.1411,29,1,2
0,0,0,12.6115,0.0841,36,2,1
0,1,-1,11.2898,0.0125,23,2,2
1,0,0,9.9035,0.8377,36,2,3
0,0,0,12.1548,0.1635,26,2,1
0,0,0,11.9829,0.0168,37,2,2
0,0,0,11.6952,0.5841,44,2,1
0,0,0,13.4588,0.1418,39,2,1
0,1,-2,11.8494,0.0,24,2,1
0,-1,0,12.6115,0.0831,29,2,3
1,1,2,11.6952,0.5505,33,1,3
0,0,0,12.5425,0.7634,39,2,2
1,2,2,11.1563,0.7853,51,1,3
0,-1,-1,9.9035,0.205,24,2,3
0,-1,-1,11.9184,0.0174,45,2,2
0,0,-1,11.0021,0.2563,30,1,1
0,-1,-1,12.2061,0.0039,51,2,3
1,1,2,10.8198,0.9772,24,2,2
0,-1,0,11.9184,0.3689,50,1,2
0,0,0,9.9035,1.0122,22,2,1
1,0,0,10.5966,0.2764,27,1,1
0,1,-1,12.0436,0.0,33,2,2
0,1,2,10.8198,0.5417,24,2,2
0,0,0,9.2103,0.8755,37,1,2
0,-1,-1,12.2061,0.0152,58,2,2
0,0,-1,10.8198,0.4189,48,2,2
0,-1,0,12.6761,0.0063,28,1,1
0,8,7,9.9035,1.2155,24,2,3
1,0,0,13.0605,0.3244,27,2,2
0,-1,-1,12.3458,0.0024,30,2,3
0,0,0,9.9035,0.8623,23,2,1
1,-1,-1,10.309,0.0533,53,2,3
0,2,2,11.2898,0.2862,23,2,2
0,0,0,11.6082,0.137,55,2,2
0,0,0,12.948,0.2118,34,1,2
1,1,-2,13.1224,0.0,43,1,1
0,1,2,11.2898,0.9915,22,2,2
0,0,0,12.7657,0.1933,31,2,2
0,-2,-2,10.309,0.0,32,2,2
1,1,-2,11.6082,0.0,33,2,2
0,0,0,13.1224,0.6304,39,1,3
0,-1,-1,13.1022,0.0088,38,2,1
0,-2,-2,12.6115,0.6835,34,2,2
1,2,0,10.8198,0.9529,42,1,2
1,4,4,11.9184,1.0074,37,1,3
0,-1,2,11.2898,0.0091,57,2,3
0,0,0,10.5966,0.5009,23,2,2
0,1,2,10.309,0.9698,32,1,2
0,0,0,10.8198,0.608,37,1,1
0,0,0,11.8494,0.3195,23,2,2
0,0,0,10.8198,0.0997,49,2,3
0,-2,-2,10.309,0.8986,25,2,2
1,0,0,10.5966,0.6615,29,2,1
1,2,2,11.5129,0.5048,43,2,3
0,0,0,11.7753,1.008,29,1,2
0,0,0,9.9035,1.0109,27,2,2
0,-2,-2,10.8198,0.0,26,1,1
0,-2,-2,12.4684,0.0042,41,1,1
1,2,2,10.309,0.0817,52,2,3
0,0,0,9.2103,1.5915,31,2,2
0,0,0,12.2061,0.2176,32,1,1
0,0,0,10.309,0.9411,46,2,2
0,0,0,12.1007,0.663,35,2,2
0,0,0,11.5129,0.2911,35,1,1
0,0,0,11.8494,0.7514,39,2,2
0,0,0,12.5776,1.0704,34,2,2
0,0,0,9.9035,0.7296,52,2,2
0,0,0,11.2898,0.4458,40,2,3
0,-2,-2,13.1224,0.0273,38,2,3
0,-1,-1,12.1007,0.0247,45,1,1
0,-1,-1,9.9035,0.1473,40,2,3
0,0,0,10.309,1.0202,25,2,2
0,0,0,11.9184,0.3022,33,1,1
0,-1,-1,12.5425,0.0212,27,2,2
0,0,0,10.8198,0.4717,43,2,2
0,2,0,9.9035,0.7647,43,2,2
0,-1,-1,12.2061,0.0247,30,1,1
1,1,-2,12.2549,0.0,49,2,2
0,0,0,12.3458,0.974,38,2,1
0,0,0,10.8198,0.9583,57,1,3
1,0,0,10.8198,1.0347,55,1,3
0,0,0,11.1563,0.7086,23,2,2
0,-2,-2,12.6443,0.005,30,1,1
0,-1,-1,12.1007,0.0138,30,2,2
0,0,0,11.4076,0.2711,24,2,2
0,0,0,12.8739,0.3832,28,1,2
0,-1,-1,11.9184,0.0051,34,2,3
0,1,1,12.8992,0.034,37,1,2
0,0,0,11.2898,0.3551,32,2,2
0,0,0,12.6761,0.4299,27,1,1
1,-1,-1,12.3884,0.001,37,2,2
0,-2,-2,12.2061,0.0005,31,1,1
1,1,2,11.6082,0.8419,55,1,1
1,2,2,12.0436,0.7757,28,2,1
1,0,0,11.4076,0.1257,51,2,3
0,-1,-1,12.2061,0.0194,36,1,1
0,-2,-1,12.7939,0.0,30,1,1
0,-1,-1,11.8494,0.0288,36,2,1
0,0,0,12.3014,0.7649,25,1,2
0,0,0,11.5129,1.5497,50,1,3
0,2,0,11.2898,0.717,40,2,2
0,-1,-1,10.309,0.9257,27,2,2
1,2,2,10.8198,0.0837,30,1,1
0,0,0,11.6952,0.1869,26,2,2
0,0,0,10.8198,0.1402,27,1,1
0,0,-1,12.7939,0.2218,27,2,1
0,2,2,11.4076,0.9557,25,2,1
0,-1,0,13.1224,0.7728,32,1,1
0,0,0,11.8494,0.4862,46,2,3
0,0,0,10.309,0.5729,45,1,3
0,0,0,11.1563,0.284,30,1,3
0,-2,-2,12.2061,0.0,39,1,1
0,0,0,12.7657,0.1571,48,1,1
1,1,-2,11.6952,0.0,32,1,1
0,0,0,12.3884,1.9659,46,1,1
0,0,0,11.4076,0.2457,23,2,1
0,1,-2,12.4684,0.0,33,2,1
0,0,0,10.8198,0.5449,24,2,1
0,0,0,11.6082,0.0771,40,1,1
0,-1,-1,9.9035,0.0686,24,2,1
0,0,0,10.309,0.913,24,2,2
1,-2,-1,12.1007,0.0633,27,1,1
0,0,0,9.9035,0.2951,46,1,2
0,0,0,10.8198,1.0068,22,2,2
0,-2,-2,12.1007,0.0596,36,2,1
0,-2,-2,12.2061,0.0062,34,1,1
0,0,0,12.4684,0.2631,24,2,2
1,-1,-1,12.6761,0.0311,60,1,1
1,2,2,11.9829,0.0124,29,2,2
1,2,0,10.309,0.2617,32,1,2
0,0,0,10.8198,0.3381,36,2,2
0,0,0,10.8198,0.4212,30,1,2
0,0,0,11.4076,0.5287,29,2,2
0,1,2,12.3884,0.0495,34,1,1
1,1,2,12.1007,0.0864,32,2,2
0,-1,-1,12.2061,0.0258,32,2,2
0,0,0,10.8198,0.8509,25,2,1
0,-1,-1,10.8198,0.0252,44,1,2
0,-1,-1,12.7068,0.0145,37,2,1
1,2,2,11.2898,0.015,24,2,2
0,-2,-2,10.8198,0.0756,23,2,2
0,0,0,12.7939,0.044,29,2,1
0,0,0,12.3884,0.9129,37,2,2
0,0,0,10.8198,0.9414,59,1,2
0,0,0,13.0605,0.4048,33,1,2
0,-1,2,11.9829,0.0125,51,2,3
1,-1,0,10.309,0.4299,27,1,1
0,0,0,11.2898,1.0134,32,2,2
0,-2,-1,13.1224,0.0218,42,2,3
0,-1,-1,12.1007,0.0174,39,1,2
0,-1,-1,11.6082,0.0219,46,2,2
0,0,-1,11.9829,0.732,41,1,1
0,0,0,12.2549,0.1037,30,2,2
1,-1,0,12.2061,0.031,34,2,1
0,-1,-1,12.7657,0.0127,35,1,1
1,-1,-1,12.4292,0.0054,41,1,1
1,1,2,12.8479,0.0216,43,1,1
0,-1,-1,10.309,0.0132,47,1,2
0,0,0,12.2061,0.1689,31,1,2
0,-1,0,10.309,0.9275,30,1,2
0,0,0,10.8198,0.2987,24,1,2
0,0,0,13.1224,0.5897,36,1,1
0,1,-2,10.309,0.0,28,1,1
0,-1,-1,12.3014,0.0045,36,2,1
0,0,0,9.9035,2.1392,27,2,2
0,0,0,12.1007,0.4122,32,2,2
1,-1,0,12.6115,0.0399,42,1,1
0,0,0,11.7753,1.0266,33,2,2
1,2,2,12.1007,0.0564,39,2,3
0,-2,-2,11.9184,0.0003,30,2,1
1,0,0,11.8494,0.9586,30,1,2
0,0,0,10.8198,0.9922,22,2,2
1,1,2,9.9035,0.3087,25,1,2
0,-1,-1,12.1007,0.0037,28,1,1
1,0,0,12.1007,0.0311,26,1,2
0,-1,0,11.9184,0.9916,54,2,3
0,0,0,11.1563,0.9129,24,2,1
0,8,7,10.309,1.1474,29,1,2
1,-2,-2,13.1224,0.0902,36,1,1
0,0,0,11.0021,0.7467,49,1,3
0,-2,-2,10.8198,0.9972,23,2,1
1,1,-1,11.7753,0.0078,43,1,3
0,-2,-2,12.4684,0.5182,33,2,2
0,-2,-2,12.8479,0.0,53,1,3
0,2,2,12.7939,0.7965,25,2,2
0,1,2,10.8198,1.2569,54,1,3
0,0,0,10.8198,1.166,39,2,3
1,-1,2,12.4684,0.0047,44,2,1
0,0,0,11.2898,0.7172,27,2,2
1,0,0,12.7939,0.7774,25,2,1
1,1,-2,12.5776,0.0,29,2,1
0,-2,-2,12.2061,-0.001,39,1,1
0,0,0,11.8494,0.2837,45,1,1
1,1,-2,12.7939,0.0,38,1,1
1,-1,-1,10.8198,0.0156,23,2,2
0,2,2,11.6952,0.9446,25,1,2
0,0,0,11.5129,0.9445,29,1,2
0,0,0,12.2061,0.4093,28,2,2
0,-1,-1,11.4076,0.0554,40,2,2
1,1,-2,12.7939,0.0,36,1,1
1,-2,-2,11.9184,0.003,30,2,3
0,-1,-1,11.8494,0.021,29,1,1
0,-1,-1,12.2061,0.0069,36,2,2
0,0,0,12.0436,0.9779,37,2,2
0,0,0,10.309,0.6595,34,1,2
0,0,0,11.2898,1.0,27,2,1
0,0,0,12.5425,0.5883,31,1,1
0,-1,-1,12.9239,0.0067,31,2,1
0,-1,0,13.017,0.0661,38,1,1
0,0,0,11.2898,0.9894,36,1,2
0,0,0,12.7939,0.2582,46,1,1
0,0,0,11.7753,0.9976,36,2,1
1,0,0,11.9829,0.0137,26,2,1
1,2,0,11.8494,0.9414,57,2,3
0,1,-2,12.3884,-0.0002,40,2,3
0,-1,-1,12.1007,0.023,45,2,3
0,0,0,11.1563,0.9914,57,1,1
0,0,0,11.9184,0.9522,25,2,2
0,-2,-2,12.2549,0.659,37,2,3
0,-1,0,12.2061,0.0496,35,2,1
0,-2,-2,12.6443,0.013,33,1,2
0,0,0,12.1007,0.8506,38,1,1
0,0,0,12.6115,0.2073,31,1,2
0,-1,-1,13.017,0.0252,41,2,1
0,1,-1,12.2061,-0.0,33,1,1
1,2,2,10.309,1.0125,67,2,2
0,-1,-1,12.8992,0.0028,40,2,1
0,-1,-1,12.0436,0.0045,33,1,1
1,-1,2,11.8494,0.0047,31,2,1
0,0,0,12.2061,0.321,35,2,2
0,1,-2,11.0021,-0.0257,39,2,2
1,1,2,11.0021,0.7226,27,1,2
0,0,0,11.9184,0.0741,23,1,1
1,0,0,12.1007,0.8317,54,1,3
0,0,0,10.8198,0.8796,23,2,3
0,-1,-1,10.8198,0.0512,24,1,3
0,-1,-1,9.9035,0.0035,26,1,2
1,2,-1,12.3458,0.0056,52,2,2
0,0,0,11.6082,0.5032,42,2,2
0,0,0,11.4076,1.0102,36,2,1
1,2,2,9.9035,0.8116,22,2,1
0,0,0,10.309,0.8949,23,2,1
1,0,0,12.3014,0.7368,30,1,3
1,1,2,11.8494,0.3064,24,2,3
0,-2,-2,12.6115,0.01,42,2,1
0,0,0,11.5129,0.347,49,1,2
0,2,2,11.6082,0.0025,31,1,2
0,0,-1,12.5062,0.037,33,2,3
0,0,0,10.309,0.9344,42,1,1
0,0,0,11.1563,1.0068,41,1,3
0,2,2,12.3458,0.0059,53,1,2
0,0,0,9.9035,0.9426,23,1,2
0,1,2,12.1548,0.6056,33,2,1
0,0,0,9.9035,0.7945,29,2,2
0,0,0,11.2898,0.2532,67,2,3
1,2,0,9.9035,1.025,33,1,3
1,0,0,11.0021,0.1655,34,2,3
0,0,0,10.8198,0.215,49,1,2
1,0,0,12.5425,1.015,56,2,2
0,0,0,12.6115,0.4005,42,1,1
1,2,0,10.309,0.9759,55,2,3
0,0,0,12.5062,0.0799,25,2,2
0,0,0,11.5129,0.8758,30,1,3
1,-1,-1,12.3884,0.0012,43,1,2
0,-1,-1,12.2061,0.0108,40,1,1
0,0,0,11.6082,0.2972,35,2,1
0,-1,-1,12.3458,0.0064,61,1,1
1,-1,-1,11.9184,0.0026,44,2,2
0,-1,-1,12.7657,0.4238,33,1,1
0,-1,-1,12.7939,0.1323,66,1,6
0,1,-1,11.9184,-0.0001,40,2,2
0,0,0,11.5129,0.9492,47,1,3
0,0,0,13.1224,0.4084,27,1,1
0,-1,0,13.1224,0.3441,35,1,1
0,-1,-1,12.1007,0.0018,47,2,3
0,1,-1,12.8992,0.006,39,2,3
0,0,0,11.5129,0.6138,29,2,2
0,1,2,9.2103,0.8425,32,1,2
0,2,2,11.0021,0.5789,30,2,1
1,1,2,10.8198,0.9411,25,2,1
0,-1,0,11.2898,0.7164,23,2,2
0,0,0,11.6082,0.9874,43,2,2
1,0,0,12.9239,0.8646,41,2,2
0,1,-1,12.4684,0.0,40,2,2
0,0,0,10.309,0.9595,35,2,3
0,0,0,12.6443,0.1178,28,2,1
0,0,0,11.1563,0.3225,38,2,2
0,0,0,12.4292,0.8613,31,1,1
0,1,2,12.2549,0.9453,29,1,3
1,1,-2,12.7939,0.0,41,1,2
0,1,2,10.8198,0.9731,31,1,2
0,0,0,13.415,0.3652,29,1,1
0,-1,-1,11.7753,0.018,26,1,1
0,1,-2,12.0436,0.0,42,1,1
0,-1,-1,10.309,0.013,29,1,3
0,0,0,11.6082,0.3346,50,1,1
1,1,2,12.2549,0.0277,46,2,3
1,0,0,10.309,0.8079,24,2,2
0,0,0,12.4684,0.0702,46,2,2
0,-2,-1,11.9184,0.0115,28,2,3
1,1,2,9.9035,0.9324,35,2,2
0,-1,-1,12.8479,0.0174,40,2,1
0,-2,-2,12.2061,0.0391,41,2,1
0,-1,-1,11.6952,0.0099,47,2,2
1,0,0,11.2898,0.962,54,1,2
0,1,2,10.309,1.0363,33,2,2
0,1,2,11.6082,0.7608,29,1,2
0,-1,-1,10.8198,0.0685,44,2,3
0,0,0,11.4076,0.935,24,2,2
0,0,0,11.6082,0.1148,33,1,1
0,0,0,10.8198,0.7721,54,1,3
0,-2,-2,11.0021,0.1977,27,1,1
1,0,0,11.9184,0.5364,37,2,2
0,1,2,9.9035,0.9369,24,1,1
1,1,-2,11.8494,-0.0011,54,2,3
0,1,-1,11.6952,-0.0001,34,2,2
1,2,0,12.2061,0.8825,40,2,2
1,1,2,9.9035,0.9988,30,1,2
0,0,0,10.8198,0.9644,26,1,2
0,0,0,12.2061,0.0901,41,2,2
0,-2,-1,11.5129,0.7591,29,2,2
0,-1,-1,12.6115,0.0076,38,1,1
0,-1,-1,13.1224,0.0447,35,2,1
0,-1,-1,12.7939,0.0083,52,2,2
0,1,-2,11.9829,0.0,29,2,1
1,0,0,10.8198,0.9411,23,2,2
1,0,0,12.3458,1.0188,34,2,2
0,1,-1,12.2061,0.0,34,2,2
0,3,3,12.5062,0.9496,44,1,1
0,2,2,10.8198,0.9032,36,2,2
0,1,2,9.9035,0.7882,28,1,2
0,0,0,11.0021,0.994,31,2,2
0,-1,-1,10.8198,0.0504,31,1,2
0,0,0,10.8198,0.3868,41,1,2
0,0,0,11.7753,0.8385,44,2,3
0,0,0,12.3458,0.6404,47,2,3
0,0,0,9.9035,0.17,25,1,2
0,0,0,10.309,0.66,25,2,1
0,-1,0,12.2061,0.0422,39,2,1
0,-1,-1,11.8494,0.018,24,2,2
1,2,0,11.5129,0.9884,35,2,2
1,2,2,12.3884,0.5309,32,1,2
1,2,2,11.1563,0.0343,31,2,1
0,1,2,12.7939,0.1978,33,1,1
0,1,2,11.8494,1.0671,30,2,1
0,-1,2,10.8198,0.0414,52,1,2
0,-1,-1,12.2549,0.0019,36,2,2
0,1,2,12.5425,0.6839,30,1,1
1,2,2,12.1007,0.2801,42,2,2
0,-1,0,11.9184,0.0714,30,2,1
0,1,2,9.9035,0.987,47,1,3
0,-1,-1,12.7657,0.025,29,2,2
0,-1,-1,11.7753,0.0294,23,2,1
0,1,-2,13.0605,0.0,39,1,3
0,-1,-1,12.7367,0.0119,48,2,2
0,1,2,11.2898,0.9674,26,1,2
0,0,0,11.1563,1.0075,33,1,1
0,-2,-2,12.3458,0.026,44,2,2
0,0,0,12.1007,0.1194,36,2,2
0,0,0,12.2549,0.1274,39,2,2
0,-1,-1,9.9035,0.039,24,1,2
0,2,0,11.8494,0.9829,25,2,2
0,0,0,12.2061,0.5785,52,1,1
0,0,0,10.8198,0.9564,59,2,3
0,-1,-1,11.2898,0.0441,23,2,1
0,0,0,10.309,0.0482,48,2,3
1,0,0,11.8494,0.0665,28,2,1
0,-1,-1,11.2898,0.0158,62,1,3
0,-1,-1,12.3014,0.0909,38,2,3
0,-1,-1,12.1007,0.0037,32,2,1
1,0,0,11.8494,0.584,29,2,2
1,2,2,12.1007,0.0557,25,1,2
0,0,0,10.8198,0.2907,35,2,2
0,0,0,12.0436,0.5734,27,2,2
0,0,0,10.8198,1.0192,38,1,2
0,0,0,10.8198,0.9829,24,1,2
0,-1,-1,12.6115,0.0062,29,1,2
0,2,0,12.8739,0.9905,27,2,1
1,2,2,11.4076,0.9111,55,2,2
0,0,0,12.2061,0.9712,29,2,1
0,0,0,13.039,0.8914,29,1,1
0,0,0,9.2103,0.3714,23,1,2
1,-1,-1,9.9035,0.063,30,1,2
0,-1,-1,10.8198,0.0246,50,2,2
0,0,0,13.0815,0.188,38,2,2
0,0,0,12.1007,0.9404,24,2,1
0,0,0,12.3884,0.0129,29,2,1
0,-2,-2,12.4292,0.0023,38,1,1
1,-1,-1,12.5062,0.0014,34,2,2
0,0,0,12.2061,0.6167,37,1,1
0,0,0,11.5129,1.0004,66,2,3
0,-2,-2,11.9829,0.0044,39,2,1
0,0,0,11.2898,1.023,45,2,2
0,-1,2,11.7753,0.2273,44,1,2
1,0,0,12.7367,0.4201,44,2,3
0,-2,-1,12.7939,0.0,36,1,1
0,0,0,11.6952,0.9025,40,2,3
0,0,0,11.6952,0.2508,29,1,1
0,0,0,12.6115,0.8243,48,2,1
0,2,2,11.0021,0.0419,23,2,2
0,0,0,12.2549,0.5082,50,2,2
1,0,0,12.2549,0.9991,29,2,2
1,2,2,11.1563,0.3003,49,2,3
0,0,0,12.2061,0.2531,33,1,2
1,0,0,12.3458,0.2252,51,2,2
1,-1,-1,9.9035,0.1838,23,1,3
0,0,0,12.2549,1.0083,37,2,1
0,-1,-1,11.9829,0.0024,26,2,3
1,-1,-1,12.5776,0.0045,30,2,1
0,0,0,11.2898,0.796,26,2,3
0,-1,-1,12.7939,0.0115,43,1,1
0,0,0,12.3458,0.7158,32,1,1
0,-2,-2,12.7939,0.0451,54,1,3
0,0,0,12.7367,1.0348,30,2,1
0,0,0,10.8198,0.1707,22,2,1
0,0,0,11.2898,1.1174,38,1,2
0,0,0,10.8198,1.9409,24,2,2
0,-1,-1,10.309,0.1006,24,2,1
0,-1,-1,12.2549,0.0065,26,1,1
1,-1,-1,11.9184,0.0217,42,2,2
0,0,0,9.9035,1.0148,21,1,2
1,0,0,9.9035,0.9812,22,1,3
0,-1,-1,12.3884,0.0222,41,2,3
0,-2,-1,13.1224,0.034,50,2,2
1,0,0,11.4076,0.1419,23,2,2
0,0,0,10.8198,1.0026,46,1,3
1,0,0,10.8198,1.0167,22,2,2
0,0,0,13.4298,0.0269,37,1,1
0,0,0,10.8198,0.9143,47,1,1
0,-1,-1,11.5129,0.0033,40,2,2
0,0,0,12.5425,0.9653,30,2,1
1,0,0,10.309,0.8759,54,1,2
1,2,2,10.8198,0.478,27,1,2
0,-1,-1,11.0021,0.1385,33,1,1
1,0,0,11.6952,0.9892,57,1,2
0,-1,-1,11.2898,0.0361,35,2,2
0,-1,-1,13.1224,0.0003,45,1,1
0,2,2,11.1563,0.2617,32,2,3
0,-2,-2,11.9829,0.0,45,2,2
1,2,2,11.5129,1.1054,50,2,3
0,0,0,9.2103,0.7877,35,1,3
